study_id,title,description,minAge,maxAge,minGPA,cooldownDays,active,created_at,updated_at
34322eee-de12-4c8a-9255-97dc4cc7c0b6,Sleep & Memory via Lab-Based Task,This human factors study uses a EEG session with competitive athletes. It aims to evaluate UI learnability. Approx. 45 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.0,30,True,2026-01-21T12:44:29,2026-01-26T06:28:16
4843e813-8048-464f-94ac-fc1f561cf348,Sleep & Memory via Online Survey,This sleep & memory study uses a interview session with habitual nappers. It aims to analyze eye movements during reading. Approx. 75 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,14,True,2026-08-07T00:49:14,2026-10-07T07:10:32
a3d66838-2f8f-4cdd-911d-a0176d04a0b6,Human-Computer Interaction – Evaluate UI learnability,This sleep & memory study uses a VR interaction task with competitive athletes. It aims to measure short-term memory accuracy. Approx. 60 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,30,False,2027-01-14T17:31:21,2027-04-17T13:10:23
5d347f6e-f3d1-4c82-a74a-509bc3d13a21,Assess the impact of sleep duration on recall (Attention & Perception),This human-computer interaction study uses a eye-tracking study with graduate students. It aims to analyze eye movements during reading. Approx. 45 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,55,2.7,0,True,2026-06-30T21:03:03,2026-09-11T04:40:54
0a0dbe0c-1825-442e-9802-fcf98dc672c7,Human Factors – Model social conformity behavior,This human-computer interaction study uses a lab-based task with undergraduates. It aims to evaluate UI learnability. Approx. 30 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.5,0,False,2026-09-01T12:03:44,2027-01-31T09:10:14
7a035d23-cfb0-4895-b71d-914c08be6d9b,Assess the impact of sleep duration on recall (Neuroscience),This attention & perception study uses a lab-based task with competitive athletes. It aims to quantify decision speed under time pressure. Approx. 30 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,55,2.3,7,True,2026-12-19T10:54:36,2027-04-22T12:53:18
c0ecaa06-5d46-44f4-8cfc-173baff11266,Human Factors – Assess the impact of sleep duration on recall,This social behavior study uses a A/B usability test with competitive athletes. It aims to analyze eye movements during reading. Approx. 75 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,60,3.2,7,True,2025-10-15T22:17:11,2026-04-11T18:59:27
fb46dc08-7ded-46cd-a9a8-8f47c5d7e1eb,Human-Computer Interaction: Evaluate UI learnability,This affect & emotion study uses a behavioral game with night owls. It aims to model social conformity behavior. Approx. 30 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,55,3.0,30,False,2026-12-14T00:57:53,2027-05-04T09:19:40
b6f56d90-c51b-4860-9c1c-cc9d9bcc1aa9,Sleep & Memory – Test usability of a new mobile interface,This learning & education study uses a interview session with early risers. It aims to study effects of nutrition on reaction time. Approx. 20 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,55,2.0,21,True,2026-12-24T15:25:21,2027-02-01T12:18:37
7db09414-2110-474a-ad2f-864c55b3fe39,Cognitive Psychology: Measure short-term memory accuracy,This motivation & goals study uses a reaction-time task with undergraduates. It aims to test usability of a new mobile interface. Approx. 45 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,45,2.5,7,True,2025-09-30T15:34:52,2026-03-27T06:23:08
173cf106-c7e1-42fa-8ea1-d0ae43c6971e,Model social conformity behavior (Learning & Education),This attention & perception study uses a lab-based task with undergraduates. It aims to study effects of nutrition on reaction time. Approx. 30 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,21,45,3.2,21,False,2026-08-01T20:27:54,2026-09-18T09:57:05
742679e0-75e6-4028-a03a-0885e027d166,Affect & Emotion – Quantify decision speed under time pressure,This neuroscience study uses a reaction-time task with undergraduates. It aims to compare different feedback strategies on learning. Approx. 90 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,55,3.0,0,True,2026-06-08T17:48:08,2026-06-23T12:32:35
d68106bf-d6e2-4946-a1a0-4b8a3d4454a3,Mental Health – Quantify decision speed under time pressure,This mental health study uses a behavioral game with first-year students. It aims to model social conformity behavior. Approx. 35 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,45,2.5,7,True,2026-06-08T03:32:30,2026-08-08T23:11:20
e6daa8df-0dc4-4342-9e2c-dbdc7d4edcbb,Nutrition & Performance via Behavioral Game,This attention & perception study uses a mobile app diary with competitive athletes. It aims to test usability of a new mobile interface. Approx. 75 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,60,2.0,14,True,2026-10-03T15:55:35,2027-02-09T11:06:08
9819f072-7730-438b-84d0-7b0c26f84280,Test usability of a new mobile interface (Nutrition & Performance),This affect & emotion study uses a interview session with competitive athletes. It aims to quantify decision speed under time pressure. Approx. 30 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,45,2.0,7,True,2025-11-19T18:24:06,2025-12-17T00:24:02
724c98dc-0198-4609-9cad-917efdf4ab13,Language Processing – Evaluate UI learnability,This exercise science study uses a eye-tracking study with heavy social media users. It aims to measure short-term memory accuracy. Approx. 35 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,55,2.5,21,True,2027-02-03T17:47:20,2027-02-09T04:24:09
ba6f915c-5d5e-4cb8-8be5-4815181200e8,Learning & Education via Lab-Based Task,This neuroscience study uses a A/B usability test with first-year students. It aims to model social conformity behavior. Approx. 45 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,21,65,2.3,7,False,2026-05-17T01:28:51,2026-06-29T10:56:50
61826d71-0b1a-40a3-9ecd-c591020d30b4,Model social conformity behavior (Attention & Perception),This human-computer interaction study uses a EEG session with competitive athletes. It aims to analyze eye movements during reading. Approx. 30 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,7,False,2027-03-13T03:49:58,2027-08-30T09:25:15
600c79db-7586-4c49-a66f-03a0baa614df,Social Behavior: Quantify decision speed under time pressure,This neuroscience study uses a interview session with general adults. It aims to study effects of nutrition on reaction time. Approx. 35 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.5,0,True,2026-06-15T01:46:22,2026-07-22T15:21:00
fdac2ac9-9dac-4036-8b38-345985581d9a,Evaluate UI learnability (Affect & Emotion),This nutrition & performance study uses a online survey with night owls. It aims to evaluate UI learnability. Approx. 45 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,30,False,2026-06-05T07:31:07,2026-11-17T18:16:46
47df0803-f9d7-439f-a620-491a35eb4a66,Motivation & Goals via Vr Interaction Task,This affect & emotion study uses a mobile app diary with graduate students. It aims to analyze eye movements during reading. Approx. 20 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,45,2.3,21,True,2026-03-11T03:53:51,2026-07-03T16:54:35
8e72b44c-5ee3-4619-a41b-ab20693dd7dc,Sleep & Memory via Mobile App Diary,This attention & perception study uses a VR interaction task with bilingual speakers. It aims to quantify decision speed under time pressure. Approx. 60 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,21,45,3.2,21,True,2026-05-25T19:26:05,2026-10-27T17:27:53
b5c295ef-6e10-4c27-a2cb-690f9848da99,Human-Computer Interaction via Mobile App Diary,This human factors study uses a mobile app diary with night owls. It aims to measure short-term memory accuracy. Approx. 35 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.3,21,False,2025-11-28T00:57:24,2026-01-22T17:07:48
f32ffe93-bcb2-4ffa-82b7-1a8c83854ad1,Human Factors via Behavioral Game,This human factors study uses a A/B usability test with general adults. It aims to understand bilingual lexical access. Approx. 20 minutes. Compensation: $25 gift card. Participation is voluntary; you may withdraw at any time.,18,55,2.3,30,False,2025-11-11T08:29:14,2026-04-11T22:10:07
d4d74d04-d69f-469b-888b-cdc18d755741,Compare different feedback strategies on learning (Sleep & Memory),This human factors study uses a EEG session with heavy social media users. It aims to understand bilingual lexical access. Approx. 90 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,2.0,21,True,2026-10-07T01:10:43,2026-10-17T12:10:25
28a8240d-df7e-4cc1-b8df-4e641d24ccdc,Decision Making – Test usability of a new mobile interface,This attention & perception study uses a online survey with undergraduates. It aims to study effects of nutrition on reaction time. Approx. 35 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,21,45,2.7,14,True,2026-10-08T01:25:44,2027-04-03T00:54:17
a7d1f243-22a8-4fbb-a3f0-bf7542f92433,Quantify decision speed under time pressure (Attention & Perception),This motivation & goals study uses a lab-based task with first-year students. It aims to model social conformity behavior. Approx. 60 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,21,65,3.0,21,False,2025-12-22T21:12:05,2026-03-28T15:51:42
f2ac450b-a09a-4f6d-a19e-dea8db182a78,Cognitive Psychology: Evaluate UI learnability,This exercise science study uses a mobile app diary with early risers. It aims to evaluate UI learnability. Approx. 35 minutes. Compensation: snacks + course credit. Participation is voluntary; you may withdraw at any time.,18,45,2.0,21,True,2026-06-24T12:01:43,2026-07-06T22:34:55
3ed4b093-8a3f-4517-89d2-954247987e70,Decision Making via Reaction-Time Task,This social behavior study uses a lab-based task with first-year students. It aims to test usability of a new mobile interface. Approx. 35 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,60,2.0,14,True,2026-12-15T12:51:11,2027-03-15T18:05:08
94044265-1731-41a8-9490-7b610894eef2,Test usability of a new mobile interface (Cognitive Psychology),This mental health study uses a behavioral game with night owls. It aims to evaluate UI learnability. Approx. 20 minutes. Compensation: $20 gift card. Participation is voluntary; you may withdraw at any time.,18,55,2.5,7,False,2026-11-28T22:05:16,2027-05-05T17:13:34
72ffc09c-f050-4794-9cef-3eda0b2e66ba,Nutrition & Performance: Analyze eye movements during reading,This nutrition & performance study uses a EEG session with undergraduates. It aims to model social conformity behavior. Approx. 35 minutes. Compensation: course credit. Participation is voluntary; you may withdraw at any time.,18,55,3.0,30,True,2026-06-13T16:11:00,2026-07-28T03:16:35
4a76d0a7-2cbf-44b0-8d54-96dd56bbcbf7,Cognitive Psychology via Lab-Based Task,This exercise science study uses a eye-tracking study with habitual nappers. It aims to assess the impact of sleep duration on recall. Approx. 30 minutes. Compensation: $15 gift card. Participation is voluntary; you may withdraw at any time.,18,65,2.7,0,True,2026-10-02T03:09:55,2027-01-20T04:42:47
7828a5d9-decc-40ca-9769-2b6fde11fec8,Learning & Education: Measure short-term memory accuracy,This motivation & goals study uses a lab-based task with habitual nappers. It aims to quantify decision speed under time pressure. Approx. 35 minutes. Compensation: $10 gift card. Participation is voluntary; you may withdraw at any time.,18,45,3.0,30,True,2026-02-23T08:43:32,2026-04-11T21:31:28
